transaction_id,timestamp,customer_id,customer_segment,transaction_type,amount_ghs,currency,provider,channel,region,merchant_or_agent_id,recipient_id,device_id,status,failure_or_reversal_reason,balance_before_ghs,balance_after_ghs,customer_tenure_days,velocity_1h,device_changes_24h,failed_attempts_24h,risk_score
TXN000830,2026-08-01 21:34:00,CUST0045,Microbusiness,Merchant Payment,105.84,GHS,SwiftCash,USSD,Ashanti,MER007,RCP0211,DEV0406,SUCCESS,,250.76,144.92,1025,2,1,1,58.8
TXN000831,2026-08-08 14:57:00,CUST0020,SME,Cash-In,50.93,GHS,KasaPay,USSD,Central,MER040,RCP0065,DEV0353,SUCCESS,,587.11,638.04,577,2,0,3,64.0
TXN000832,2026-08-08 11:10:00,CUST0259,Microbusiness,Merchant Payment,97.49,GHS,KasaPay,USSD,Central,MER053,RCP0004,DEV0442,SUCCESS,,294.55,197.06,474,5,1,0,64.5
TXN000833,2026-08-15 01:14:00,CUST0081,Consumer,Bank Transfer,85.31,GHS,ApexMoney,USSD,Greater Accra,,RCP0201,DEV0324,SUCCESS,,495.92,410.61,97,3,0,2,51.4
TXN000834,2026-08-05 10:24:00,CUST0247,Consumer,P2P Transfer,121.63,GHS,MobiLink,USSD,Greater Accra,,RCP0218,DEV0399,SUCCESS,,1032.25,910.62,852,1,2,1,61.2
TXN000835,2026-08-27 11:38:00,CUST0166,Microbusiness,Merchant Payment,74.98,GHS,KasaPay,Mobile App,Ashanti,MER040,RCP0239,DEV0244,SUCCESS,,538.03,463.05,2173,1,2,0,43.8
TXN000836,2026-08-25 01:54:00,CUST0162,Consumer,Cash-Out,180.33,GHS,ApexMoney,USSD,Western,MER056,RCP0150,DEV0023,SUCCESS,,539.54,359.21,2065,2,0,0,30.2
TXN000837,2026-08-26 01:24:00,CUST0137,Microbusiness,Bank Transfer,8.05,GHS,ApexMoney,POS,Central,,RCP0123,DEV0368,SUCCESS,,574.71,566.66,1523,1,1,2,60.3
TXN000838,2026-08-07 03:27:00,CUST0246,Consumer,Merchant Payment,95.73,GHS,SwiftCash,Mobile App,Eastern,MER048,RCP0196,DEV0419,SUCCESS,,138.4,42.67,809,3,1,2,63.9
TXN000839,2026-08-01 10:50:00,CUST0014,Consumer,Cash-In,226.36,GHS,MobiLink,POS,Western,MER020,RCP0179,DEV0141,REVERSED,Duplicate Transaction,661.08,661.08,1152,3,0,2,55.1
TXN000840,2026-08-29 05:30:00,CUST0028,Consumer,P2P Transfer,399.23,GHS,MobiLink,Mobile App,Greater Accra,,RCP0197,DEV0193,SUCCESS,,555.54,156.31,1668,5,2,0,73.6
TXN000841,2026-08-09 22:56:00,CUST0128,Microbusiness,P2P Transfer,151.74,GHS,SwiftCash,POS,Greater Accra,,RCP0074,DEV0258,SUCCESS,,962.63,810.89,19,2,1,1,42.1
TXN000842,2026-08-21 08:15:00,CUST0119,Consumer,P2P Transfer,341.09,GHS,MobiLink,USSD,Greater Accra,,RCP0234,DEV0294,SUCCESS,,776.16,435.07,2031,2,0,0,32.9
TXN000843,2026-08-29 04:37:00,CUST0164,Consumer,Cash-Out,94.03,GHS,SwiftCash,POS,Northern,MER004,RCP0010,DEV0304,SUCCESS,,423.49,329.46,1916,4,1,0,52.4
TXN000844,2026-08-02 02:54:00,CUST0222,Consumer,P2P Transfer,81.65,GHS,ApexMoney,USSD,Eastern,,RCP0025,DEV0178,SUCCESS,,1068.8,987.15,2135,4,2,1,72.6
TXN000845,2026-08-01 04:04:00,CUST0177,Microbusiness,Cash-Out,127.74,GHS,KasaPay,API,Greater Accra,MER049,RCP0170,DEV0385,FAILED,Validation Error,395.65,395.65,221,1,1,2,46.8
TXN000846,2026-08-01 04:02:00,CUST0078,Consumer,P2P Transfer,81.23,GHS,ApexMoney,USSD,Greater Accra,,RCP0149,DEV0367,SUCCESS,,593.1,511.87,2085,1,2,1,48.5
TXN000847,2026-08-05 20:18:00,CUST0099,Consumer,Bank Transfer,41.89,GHS,ApexMoney,POS,Central,,RCP0144,DEV0425,SUCCESS,,390.19,348.3,1355,1,0,0,18.0
TXN000848,2026-08-02 14:26:00,CUST0226,Consumer,Bank Transfer,52.56,GHS,KasaPay,POS,Central,,RCP0236,DEV0260,SUCCESS,,696.67,644.11,1227,4,2,0,68.5
TXN000849,2026-08-26 10:03:00,CUST0061,Consumer,P2P Transfer,14715.59,GHS,ApexMoney,Mobile App,Eastern,,RCP0226,DEV0035,SUCCESS,,371.53,339.88,407,2,0,1,73.29795635131941
TXN000850,2026-08-19 18:48:00,CUST0152,Consumer,P2P Transfer,127.63,GHS,MobiLink,Mobile App,Greater Accra,,RCP0187,DEV0381,FAILED,Validation Error,1695.38,1695.38,1089,5,1,1,74.3
TXN000851,2026-08-31 09:09:00,CUST0162,Consumer,P2P Transfer,82.24,GHS,MobiLink,USSD,Volta,,RCP0043,DEV0036,SUCCESS,,2237.29,2155.05,808,3,1,3,90.1
TXN000852,2026-08-25 20:18:00,CUST0226,Consumer,Bank Transfer,59.96,GHS,KasaPay,Mobile App,Central,,RCP0026,DEV0088,SUCCESS,,949.04,889.08,2172,5,0,2,72.1
TXN000853,2026-08-30 20:36:00,CUST0215,Microbusiness,P2P Transfer,50.32,GHS,SwiftCash,Mobile App,Eastern,,RCP0037,DEV0129,FAILED,Limit Exceeded,1565.52,1565.52,757,2,2,3,81.6
TXN000854,2026-08-08 09:28:00,CUST0140,Microbusiness,Cash-In,125.12,GHS,KasaPay,Mobile App,Eastern,MER063,RCP0160,DEV0084,FAILED,Validation Error,155.34,155.34,491,3,1,0,53.3
TXN000855,2026-08-09 22:07:00,CUST0093,Consumer,Merchant Payment,158.12,GHS,ApexMoney,USSD,Northern,MER019,RCP0185,DEV0326,SUCCESS,,169.69,11.57,2082,1,1,1,41.6
TXN000856,2026-08-27 07:57:00,CUST0111,Microbusiness,Bank Transfer,31.16,GHS,ApexMoney,Mobile App,Volta,,RCP0208,DEV0199,SUCCESS,,387.16,356.0,424,5,1,0,66.6
TXN000857,2026-08-08 14:11:00,CUST0124,Consumer,Merchant Payment,27.26,GHS,ApexMoney,POS,Eastern,MER066,RCP0027,DEV0099,SUCCESS,,508.22,480.96,1991,3,0,0,39.1
TXN000858,2026-08-02 18:34:00,CUST0066,Consumer,Merchant Payment,183.34,GHS,ApexMoney,USSD,Ashanti,MER063,RCP0072,DEV0003,PENDING,Awaiting Confirmation,424.68,424.68,2119,1,1,3,61.2
TXN000859,2026-08-21 17:49:00,CUST0188,Microbusiness,Bill Payment,25.31,GHS,ApexMoney,POS,Ashanti,,RCP0088,DEV0098,SUCCESS,,143.8,118.49,686,4,0,1,52.5
TXN000860,2026-08-25 19:55:00,CUST0063,SME,P2P Transfer,129.72,GHS,ApexMoney,Mobile App,Western,,RCP0164,DEV0312,SUCCESS,,1168.75,1039.03,1520,5,2,2,90.0
TXN000861,2026-08-31 00:20:00,CUST0195,Consumer,Bank Transfer,321.94,GHS,ApexMoney,USSD,Eastern,,RCP0013,DEV0358,SUCCESS,,2479.09,2157.15,1755,4,2,1,76.1
TXN000862,2026-08-29 18:16:00,CUST0226,Consumer,P2P Transfer,322.58,GHS,MobiLink,Mobile App,Greater Accra,,RCP0218,DEV0134,SUCCESS,,1287.86,965.28,1186,5,2,0,63.2
TXN000863,2026-08-04 17:27:00,CUST0289,Consumer,Merchant Payment,152.5,GHS,ApexMoney,POS,Greater Accra,MER031,RCP0021,DEV0033,SUCCESS,,1112.25,959.75,1537,2,0,3,67.0
TXN000864,2026-08-24 22:26:00,CUST0036,Consumer,Bank Transfer,148.78,GHS,ApexMoney,Mobile App,Northern,,RCP0136,DEV0251,SUCCESS,,583.82,435.04,303,3,1,2,80.0
TXN000865,2026-08-27 05:31:00,CUST0228,Consumer,Cash-Out,552.32,GHS,KasaPay,API,Northern,MER050,RCP0242,DEV0353,FAILED,Insufficient Funds,261.84,261.84,1142,5,1,2,84.0
TXN000866,2026-08-22 15:24:00,CUST0026,Consumer,Cash-Out,11.2,GHS,KasaPay,Mobile App,Volta,MER063,RCP0051,DEV0032,SUCCESS,,520.3,509.1,1136,4,2,2,89.0
TXN000867,2026-08-26 09:55:00,CUST0102,Microbusiness,P2P Transfer,54.89,GHS,KasaPay,USSD,Ashanti,,RCP0179,DEV0358,SUCCESS,,2390.34,2335.45,1252,4,1,1,72.5
TXN000868,2026-08-26 23:27:00,CUST0053,Consumer,Merchant Payment,167.54,GHS,ApexMoney,Mobile App,Western,MER070,RCP0143,DEV0077,SUCCESS,,378.42,210.88,2078,4,2,1,68.1
TXN000869,2026-08-14 20:14:00,CUST0049,Consumer,Merchant Payment,61.15,GHS,SwiftCash,USSD,Western,MER036,RCP0213,DEV0117,SUCCESS,,350.3,289.15,1816,4,0,3,79.6
TXN000870,2026-08-02 05:52:00,CUST0053,Microbusiness,Cash-In,233.65,GHS,KasaPay,USSD,Greater Accra,MER020,RCP0153,DEV0281,SUCCESS,,1130.57,1364.22,1332,1,2,0,40.4
TXN000871,2026-08-15 03:24:00,CUST0014,Consumer,Merchant Payment,78.77,GHS,SwiftCash,Mobile App,Greater Accra,MER059,RCP0220,DEV0024,SUCCESS,,1188.28,1109.51,896,2,1,1,63.7
TXN000872,2026-08-07 06:07:00,CUST0247,Consumer,Merchant Payment,91.1,GHS,KasaPay,Mobile App,Bono,MER011,RCP0105,DEV0138,SUCCESS,,260.88,169.78,899,4,2,1,74.9
TXN000873,2026-08-04 12:36:00,CUST0019,Consumer,Merchant Payment,64.49,GHS,KasaPay,Mobile App,Greater Accra,MER033,RCP0043,DEV0063,SUCCESS,,405.0,340.51,59,2,0,2,54.4
TXN000874,2026-08-04 20:56:00,CUST0120,Consumer,P2P Transfer,52.24,GHS,KasaPay,Mobile App,Eastern,,RCP0177,DEV0097,SUCCESS,,338.18,285.94,1219,4,0,3,72.9
TXN000875,2026-08-22 14:50:00,CUST0210,Consumer,Merchant Payment,51.16,GHS,ApexMoney,API,Eastern,MER062,RCP0251,DEV0349,SUCCESS,,519.19,468.03,566,3,1,3,89.2
TXN000876,2026-08-16 15:22:00,CUST0298,Consumer,P2P Transfer,102.56,GHS,KasaPay,USSD,Central,,RCP0113,DEV0103,SUCCESS,,1127.51,1024.95,1951,4,1,2,71.9
TXN000877,2026-08-17 17:38:00,CUST0257,Microbusiness,Bank Transfer,42.17,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0213,DEV0020,SUCCESS,,269.61,227.44,1705,2,0,0,38.0
TXN000878,2026-08-24 02:25:00,CUST0042,Consumer,Cash-In,183.14,GHS,ApexMoney,API,Central,MER003,RCP0228,DEV0097,SUCCESS,,1115.71,1298.85,2009,2,1,3,71.8
TXN000879,2026-08-17 23:54:00,CUST0297,Microbusiness,P2P Transfer,141.92,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0168,DEV0040,SUCCESS,,531.78,389.86,2190,4,1,1,68.4
TXN000880,2026-08-20 12:43:00,CUST0197,Microbusiness,Cash-Out,207.37,GHS,ApexMoney,USSD,Western,MER067,RCP0206,DEV0281,SUCCESS,,2820.43,2613.06,889,1,0,1,33.4
TXN000881,2026-08-03 16:00:00,CUST0054,Consumer,Bank Transfer,31.2,GHS,ApexMoney,POS,Greater Accra,,RCP0146,DEV0438,SUCCESS,,625.86,594.66,951,2,1,3,64.0
TXN000882,2026-08-27 09:14:00,CUST0135,Consumer,P2P Transfer,19.21,GHS,SwiftCash,Web,Central,,RCP0209,DEV0076,SUCCESS,,458.2,438.99,1343,5,2,1,68.5
TXN000883,2026-08-14 21:53:00,CUST0276,Microbusiness,P2P Transfer,81.16,GHS,KasaPay,POS,Western,,RCP0088,DEV0328,FAILED,Invalid PIN,758.27,758.27,955,1,0,1,38.4
TXN000884,2026-08-05 19:28:00,CUST0118,Consumer,P2P Transfer,957.17,GHS,SwiftCash,USSD,Greater Accra,,RCP0137,DEV0164,FAILED,Insufficient Funds,382.66,382.66,625,3,2,3,83.1
TXN000885,2026-08-26 05:06:00,CUST0056,Consumer,P2P Transfer,238.96,GHS,MobiLink,API,Greater Accra,,RCP0021,DEV0033,FAILED,Insufficient Funds,128.19,128.19,1560,1,1,1,49.0
TXN000886,2026-08-23 18:33:00,CUST0263,Consumer,Cash-Out,50.84,GHS,MobiLink,Mobile App,Western,MER001,RCP0051,DEV0310,SUCCESS,,411.42,360.58,1000,4,0,2,67.1
TXN000887,2026-08-02 15:27:00,CUST0286,Microbusiness,Bill Payment,116.84,GHS,KasaPay,API,Greater Accra,,RCP0150,DEV0095,SUCCESS,,406.58,289.74,2072,1,2,0,50.2
TXN000888,2026-08-06 23:37:00,CUST0293,Consumer,P2P Transfer,151.18,GHS,ApexMoney,Web,Greater Accra,,RCP0188,DEV0232,FAILED,Insufficient Funds,149.27,149.27,495,3,2,3,90.8
TXN000889,2026-08-01 11:43:00,CUST0287,Consumer,Cash-Out,25.45,GHS,KasaPay,Web,Ashanti,MER009,RCP0008,DEV0229,SUCCESS,,466.48,441.03,984,3,2,1,53.2
TXN000890,2026-08-09 09:26:00,CUST0262,Consumer,P2P Transfer,11324.53,GHS,SwiftCash,Mobile App,Volta,,RCP0018,DEV0269,FAILED,Insufficient Funds,104.55,104.55,1176,4,2,2,88.7
TXN000891,2026-08-04 02:23:00,CUST0137,Microbusiness,Cash-In,70.65,GHS,SwiftCash,Mobile App,Eastern,MER047,RCP0002,DEV0061,REVERSED,Settlement Failure,379.64,379.64,1998,1,0,2,38.9
TXN000892,2026-08-23 00:10:00,CUST0058,Consumer,Cash-Out,75.41,GHS,ApexMoney,POS,Ashanti,MER040,RCP0135,DEV0113,SUCCESS,,591.52,516.11,1278,3,0,1,55.0
TXN000893,2026-08-17 04:46:00,CUST0186,Microbusiness,Merchant Payment,83.11,GHS,ApexMoney,USSD,Bono,MER018,RCP0087,DEV0332,SUCCESS,,529.93,446.82,165,3,0,1,51.5
TXN000894,2026-08-31 09:16:00,CUST0067,Consumer,P2P Transfer,215.48,GHS,ApexMoney,USSD,Ashanti,,RCP0014,DEV0420,SUCCESS,,362.02,146.54,753,2,2,0,54.6
TXN000895,2026-08-24 05:34:00,CUST0142,Consumer,Cash-In,42.87,GHS,ApexMoney,Web,Ashanti,MER038,RCP0206,DEV0006,REVERSED,Settlement Failure,462.13,462.13,1951,2,0,1,38.4
TXN000896,2026-08-19 22:59:00,CUST0197,Consumer,Bill Payment,19.09,GHS,ApexMoney,USSD,Ashanti,,RCP0137,DEV0187,SUCCESS,,273.68,254.59,609,4,0,1,50.5
TXN000897,2026-08-16 18:55:00,CUST0284,Consumer,P2P Transfer,107.18,GHS,MobiLink,Mobile App,Greater Accra,,RCP0003,DEV0397,SUCCESS,,496.76,389.58,759,3,2,1,65.4
TXN000898,2026-08-02 16:32:00,CUST0087,Consumer,P2P Transfer,14.34,GHS,ApexMoney,USSD,Greater Accra,,RCP0178,DEV0130,SUCCESS,,514.69,500.35,344,3,0,1,37.2
TXN000899,2026-08-03 04:13:00,CUST0076,Microbusiness,P2P Transfer,63.06,GHS,KasaPay,Mobile App,Central,,RCP0237,DEV0202,SUCCESS,,250.84,187.78,1586,5,1,2,79.5
TXN000900,2026-08-20 02:32:00,CUST0221,Consumer,Cash-In,223.37,GHS,MobiLink,Mobile App,Greater Accra,MER010,RCP0109,DEV0407,SUCCESS,,602.31,825.68,319,3,0,3,57.2
TXN000901,2026-08-01 03:15:00,CUST0002,SME,Cash-In,133.25,GHS,KasaPay,Mobile App,Central,MER034,RCP0246,DEV0437,SUCCESS,,599.5,732.75,818,5,0,3,73.4
TXN000902,2026-08-02 07:30:00,CUST0170,Consumer,Bank Transfer,197.55,GHS,KasaPay,Web,Greater Accra,,RCP0108,DEV0295,SUCCESS,,435.0,237.45,1569,5,1,3,92.7
TXN000903,2026-08-07 19:02:00,CUST0224,Consumer,Cash-Out,138.01,GHS,SwiftCash,POS,Ashanti,MER018,RCP0021,DEV0313,SUCCESS,,3028.39,2890.38,1971,3,2,2,80.2
TXN000904,2026-08-28 09:48:00,CUST0166,Consumer,Bank Transfer,631.93,GHS,ApexMoney,USSD,Greater Accra,,RCP0032,DEV0277,FAILED,Insufficient Funds,443.4,443.4,499,2,0,1,39.8
TXN000905,2026-08-15 05:26:00,CUST0116,Microbusiness,Bank Transfer,49.4,GHS,KasaPay,Mobile App,Ashanti,,RCP0018,DEV0128,SUCCESS,,399.64,350.24,740,3,0,2,54.0
TXN000906,2026-08-22 23:55:00,CUST0249,Consumer,P2P Transfer,114.25,GHS,SwiftCash,POS,Central,,RCP0079,DEV0400,SUCCESS,,358.96,244.71,272,1,1,0,27.3
TXN000907,2026-08-13 18:12:00,CUST0112,Consumer,Cash-In,56.13,GHS,SwiftCash,Web,Ashanti,MER056,RCP0100,DEV0016,FAILED,Limit Exceeded,237.89,237.89,971,4,1,3,82.1
TXN000908,2026-08-06 08:48:00,CUST0214,Consumer,P2P Transfer,183.7,GHS,SwiftCash,Web,Greater Accra,,RCP0116,DEV0027,PENDING,Awaiting Confirmation,824.21,824.21,2197,2,1,2,54.1
TXN000909,2026-08-12 12:08:00,CUST0140,Consumer,Merchant Payment,77.3,GHS,MobiLink,USSD,Greater Accra,MER028,RCP0125,DEV0271,SUCCESS,,294.51,217.21,679,5,1,0,64.6
TXN000910,2026-08-03 20:14:00,CUST0008,Consumer,Bill Payment,351.08,GHS,KasaPay,Web,Western,,RCP0224,DEV0377,FAILED,Insufficient Funds,321.83,321.83,582,4,2,1,66.9
TXN000911,2026-08-24 21:04:00,CUST0160,Microbusiness,Cash-Out,51.87,GHS,SwiftCash,USSD,Greater Accra,MER012,RCP0004,DEV0367,SUCCESS,,329.09,277.22,888,3,1,1,62.2
TXN000912,2026-08-06 16:32:00,CUST0015,Consumer,Bill Payment,269.36,GHS,KasaPay,USSD,Western,,RCP0233,DEV0306,FAILED,Insufficient Funds,235.4,235.4,1972,1,2,1,48.6
TXN000913,2026-08-12 16:01:00,CUST0280,Microbusiness,Merchant Payment,134.85,GHS,SwiftCash,Web,Greater Accra,MER047,RCP0062,DEV0170,FAILED,Insufficient Funds,132.51,132.51,1210,1,2,0,45.3
TXN000914,2026-08-31 09:08:00,CUST0181,Consumer,Cash-In,79.23,GHS,SwiftCash,Mobile App,Greater Accra,MER011,RCP0247,DEV0162,SUCCESS,,348.21,427.44,1346,4,1,0,62.3
TXN000915,2026-08-19 08:25:00,CUST0112,Microbusiness,Merchant Payment,129.16,GHS,SwiftCash,Mobile App,Central,MER046,RCP0036,DEV0192,SUCCESS,,948.61,819.45,1720,4,0,1,58.0
TXN000916,2026-08-15 05:10:00,CUST0146,SME,P2P Transfer,101.7,GHS,MobiLink,Mobile App,Ashanti,,RCP0026,DEV0116,SUCCESS,,571.2,469.5,1577,2,1,1,54.8
TXN000917,2026-08-17 20:00:00,CUST0186,Consumer,P2P Transfer,110.23,GHS,KasaPay,USSD,Greater Accra,,RCP0032,DEV0189,SUCCESS,,1588.32,1478.09,1323,1,1,3,47.6
TXN000918,2026-08-25 07:21:00,CUST0079,SME,Cash-In,68.32,GHS,SwiftCash,USSD,Volta,MER003,RCP0077,DEV0048,SUCCESS,,865.42,933.74,1240,2,1,1,47.0
TXN000919,2026-08-08 21:20:00,CUST0087,Microbusiness,P2P Transfer,44.86,GHS,ApexMoney,POS,Greater Accra,,RCP0244,DEV0144,SUCCESS,,729.95,685.09,1180,4,1,1,72.6
TXN000920,2026-08-20 17:29:00,CUST0126,Consumer,Bill Payment,61.26,GHS,KasaPay,USSD,Ashanti,,RCP0120,DEV0424,SUCCESS,,2022.29,1961.03,410,3,1,3,79.1
TXN000921,2026-08-28 01:16:00,CUST0078,Consumer,P2P Transfer,19.48,GHS,SwiftCash,Mobile App,Ashanti,,RCP0043,DEV0319,REVERSED,Network Timeout,458.12,458.12,920,1,0,3,61.1
TXN000922,2026-08-18 17:52:00,CUST0228,Consumer,P2P Transfer,166.61,GHS,SwiftCash,Web,Ashanti,,RCP0167,DEV0064,SUCCESS,,516.62,350.01,1865,1,1,0,43.2
TXN000923,2026-08-14 20:13:00,CUST0032,Consumer,Cash-Out,28.51,GHS,KasaPay,Mobile App,Western,MER038,RCP0132,DEV0129,SUCCESS,,488.53,460.02,101,1,2,0,44.8
TXN000924,2026-08-05 11:58:00,CUST0248,Consumer,P2P Transfer,67.69,GHS,KasaPay,Web,Greater Accra,,RCP0183,DEV0117,SUCCESS,,1568.45,1500.76,1824,4,2,0,65.5
TXN000925,2026-08-08 16:43:00,CUST0105,Consumer,Bank Transfer,141.29,GHS,ApexMoney,Mobile App,Volta,,RCP0193,DEV0127,SUCCESS,,493.68,352.39,1251,4,2,1,70.2
TXN000926,2026-08-30 07:50:00,CUST0169,Consumer,Cash-Out,166.25,GHS,ApexMoney,USSD,Eastern,MER063,RCP0204,DEV0311,SUCCESS,,303.02,136.77,779,3,2,2,74.1
TXN000927,2026-08-17 18:41:00,CUST0048,Consumer,P2P Transfer,18.02,GHS,ApexMoney,USSD,Volta,,RCP0040,DEV0403,SUCCESS,,765.67,747.65,264,4,2,1,73.6
TXN000928,2026-08-10 08:11:00,CUST0116,Consumer,Cash-Out,75.33,GHS,MobiLink,Web,Western,MER058,RCP0129,DEV0320,FAILED,Network Timeout,267.15,267.15,1684,1,0,0,19.4
TXN000929,2026-08-13 23:15:00,CUST0227,Consumer,Cash-In,120.4,GHS,ApexMoney,Mobile App,Volta,MER031,RCP0164,DEV0220,FAILED,Recipient Unavailable,735.17,735.17,16,3,2,0,53.5
TXN000930,2026-08-18 22:02:00,CUST0082,SME,Cash-Out,85.13,GHS,MobiLink,Web,Eastern,MER001,RCP0145,DEV0073,SUCCESS,,672.08,586.95,1201,2,0,2,51.4
TXN000931,2026-08-17 15:56:00,CUST0040,Consumer,Bank Transfer,255.31,GHS,ApexMoney,USSD,Ashanti,,RCP0252,DEV0065,SUCCESS,,427.5,172.19,369,5,0,1,74.2
TXN000932,2026-08-22 16:37:00,CUST0157,Consumer,Cash-Out,40.51,GHS,SwiftCash,USSD,Ashanti,MER003,RCP0249,DEV0367,SUCCESS,,753.22,712.71,2001,3,0,0,44.6
TXN000933,2026-08-08 23:34:00,CUST0049,Consumer,Cash-In,14.27,GHS,KasaPay,USSD,Eastern,MER030,RCP0211,DEV0305,SUCCESS,,161.44,175.71,413,5,1,2,81.1
TXN000934,2026-08-21 03:01:00,CUST0095,SME,Merchant Payment,162.19,GHS,SwiftCash,Mobile App,Ashanti,MER016,RCP0063,DEV0230,SUCCESS,,556.81,394.62,1769,3,0,2,63.1
TXN000935,2026-08-14 17:21:00,CUST0136,Consumer,Cash-Out,51.6,GHS,SwiftCash,USSD,Central,MER047,RCP0137,DEV0260,FAILED,Recipient Unavailable,348.25,348.25,1269,3,1,1,60.1
TXN000936,2026-08-30 03:48:00,CUST0170,Consumer,Bill Payment,18.27,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0209,DEV0382,SUCCESS,,4216.23,4197.96,104,5,0,3,81.8
TXN000937,2026-08-05 21:29:00,CUST0192,Consumer,Cash-In,71.18,GHS,MobiLink,Mobile App,Western,MER008,RCP0070,DEV0367,SUCCESS,,553.84,625.02,1588,5,0,3,81.4
TXN000938,2026-08-05 14:26:00,CUST0203,Consumer,Cash-Out,231.82,GHS,KasaPay,USSD,Greater Accra,MER043,RCP0185,DEV0040,FAILED,Service Unavailable,315.04,315.04,1936,3,1,0,47.8
TXN000939,2026-08-15 07:28:00,CUST0254,Microbusiness,Merchant Payment,27.83,GHS,ApexMoney,USSD,Volta,MER080,RCP0065,DEV0178,FAILED,Network Timeout,175.26,175.26,498,2,1,3,71.9
TXN000940,2026-08-16 18:12:00,CUST0020,Consumer,Cash-Out,593.24,GHS,ApexMoney,Mobile App,Greater Accra,MER004,RCP0037,DEV0020,SUCCESS,,1311.67,718.43,2131,4,1,0,57.8
TXN000941,2026-08-22 10:00:00,CUST0109,Microbusiness,Bill Payment,39.96,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0063,DEV0174,SUCCESS,,378.98,339.02,1759,1,1,1,37.6
TXN000942,2026-08-13 12:36:00,CUST0001,Consumer,P2P Transfer,87.7,GHS,KasaPay,Mobile App,Western,,RCP0240,DEV0287,SUCCESS,,272.19,184.49,1636,2,1,3,63.3
TXN000943,2026-08-29 07:48:00,CUST0003,SME,P2P Transfer,28.9,GHS,KasaPay,Mobile App,Western,,RCP0258,DEV0094,SUCCESS,,634.11,605.21,749,5,0,3,83.8
TXN000944,2026-08-15 16:46:00,CUST0064,Consumer,Cash-In,84.38,GHS,KasaPay,USSD,Central,MER040,RCP0222,DEV0068,SUCCESS,,802.14,886.52,277,5,1,0,67.6
TXN000945,2026-08-05 00:13:00,CUST0180,SME,Merchant Payment,72.7,GHS,KasaPay,Mobile App,Bono,MER068,RCP0071,DEV0221,SUCCESS,,792.72,720.02,953,3,2,0,57.1
TXN000946,2026-08-04 16:41:00,CUST0269,Consumer,Cash-In,22.96,GHS,SwiftCash,Web,Greater Accra,MER059,RCP0202,DEV0237,SUCCESS,,500.1,523.06,1779,2,0,0,24.2
TXN000947,2026-08-31 04:12:00,CUST0233,Consumer,P2P Transfer,899.6,GHS,SwiftCash,Mobile App,Western,,RCP0057,DEV0322,FAILED,Insufficient Funds,555.24,555.24,1296,5,0,1,71.5
TXN000948,2026-08-05 03:45:00,CUST0194,Consumer,Merchant Payment,53.46,GHS,SwiftCash,Mobile App,Ashanti,MER061,RCP0033,DEV0007,SUCCESS,,586.42,532.96,1429,2,2,1,66.2
TXN000949,2026-08-30 09:12:00,CUST0234,Microbusiness,Cash-In,53.5,GHS,SwiftCash,Web,Ashanti,MER055,RCP0068,DEV0112,SUCCESS,,634.16,687.66,1721,1,1,1,30.1
TXN000950,2026-08-09 14:53:00,CUST0052,Microbusiness,Cash-In,185.62,GHS,MobiLink,Mobile App,Ashanti,MER041,RCP0037,DEV0351,SUCCESS,,677.67,863.29,755,1,0,1,40.0
TXN000951,2026-08-03 21:29:00,CUST0252,Consumer,Cash-Out,380.74,GHS,KasaPay,USSD,Greater Accra,MER036,RCP0166,DEV0307,SUCCESS,,1119.73,738.99,96,1,2,2,59.7
TXN000952,2026-08-10 10:42:00,CUST0268,Consumer,Cash-Out,212.19,GHS,MobiLink,API,Eastern,MER075,RCP0177,DEV0405,SUCCESS,,514.05,301.86,1946,5,0,3,83.1
TXN000953,2026-08-20 01:20:00,CUST0029,Consumer,Cash-In,7273.5,GHS,ApexMoney,API,Central,MER070,RCP0010,DEV0367,REVERSED,Network Timeout,267.04,267.04,1355,1,1,2,81.41958188122754
TXN000954,2026-08-14 06:21:00,CUST0141,Consumer,Bank Transfer,97.69,GHS,SwiftCash,POS,Greater Accra,,RCP0028,DEV0378,SUCCESS,,442.21,344.52,1250,2,1,1,59.9
TXN000955,2026-08-25 08:28:00,CUST0250,Microbusiness,Cash-In,16.46,GHS,SwiftCash,Mobile App,Volta,MER055,RCP0125,DEV0230,SUCCESS,,867.26,883.72,1267,4,0,2,71.0
TXN000956,2026-08-19 22:34:00,CUST0143,Consumer,Cash-In,175.29,GHS,KasaPay,USSD,Ashanti,MER029,RCP0030,DEV0432,SUCCESS,,129.04,304.33,1878,4,2,2,86.4
TXN000957,2026-08-13 10:10:00,CUST0253,Consumer,Cash-In,20.29,GHS,ApexMoney,API,Greater Accra,MER009,RCP0215,DEV0188,FAILED,Limit Exceeded,129.6,129.6,1695,5,1,3,83.7
TXN000958,2026-08-20 16:09:00,CUST0281,Consumer,P2P Transfer,41.15,GHS,KasaPay,API,Eastern,,RCP0104,DEV0407,SUCCESS,,981.13,939.98,1479,5,0,3,69.8
